Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
with the,false,0,1,0,neutral
the first,false,0,1,0,neutral
first half,false,0,1,0,neutral
half of,false,0,1,0,neutral
was rendered,false,0,1,0,neutral
rendered less,false,0,1,0,neutral
less flattering,false,0,1,0,neutral
flattering by,false,0,1,0,neutral
by a,false,0,1,0,neutral
a positive,false,0,1,0,neutral
positive restructuring,false,0,1,0,neutral
restructuring item,false,0,1,0,neutral
item of,false,0,1,0,neutral
million crowns,false,0,1,0,neutral
crowns taken,false,0,1,0,neutral
taken in,false,0,1,0,neutral
in the,false,0,1,0,neutral
ex mannesmann,false,0,0,0,neutral
mannesmann chief,false,0,0,0,neutral
chief to,false,0,0,0,neutral
to seek,false,0,0,0,neutral
seek legal,false,0,0,0,neutral
werner dieter,false,0,1,1,neutral
former chief,false,0,1,1,neutral
chief executive,false,0,1,1,neutral
executive of,false,0,1,1,neutral
of mannesmann,false,0,1,1,neutral
mannesmann ag,false,0,1,1,neutral
said he,false,0,1,1,neutral
he would,false,0,1,1,neutral
would seek,false,0,1,1,neutral
seek legal,false,0,1,1,neutral
legal advice,false,0,1,1,neutral
advice before,false,0,1,1,neutral
before deciding,false,0,1,1,neutral
deciding whether,false,0,1,1,neutral
whether to,false,0,1,1,neutral
to accept,false,0,1,1,neutral
accept a,false,0,1,1,neutral
a deal,false,0,1,1,neutral
in an,true,1,0,2,neutral
an interview,true,1,0,2,neutral
interview with,true,1,0,2,neutral
with the,true,1,0,2,neutral
the newspaper,true,1,0,2,neutral
newspaper boersen,true,1,0,2,neutral
boersen zeitung,true,1,0,2,neutral
zeitung published,true,1,0,2,neutral
published on,true,1,0,2,neutral
on tuesday,true,1,0,2,neutral
dieter said,true,1,0,2,neutral
said he,true,1,0,2,neutral
he had,true,1,0,2,neutral
had not,true,1,0,2,neutral
not yet,true,1,0,2,neutral
yet received,true,1,0,2,neutral
received the,true,1,0,2,neutral
the prosecutors,true,1,0,2,neutral
offer directly,true,1,0,2,neutral
but had,true,1,0,2,neutral
had only,true,1,0,2,neutral
only learned,true,1,0,2,neutral
learned of,true,1,0,2,neutral
according to,false,0,0,1,neutral
to the,false,0,0,1,neutral
the reports,false,0,0,1,neutral
prosecutors offered,false,0,0,1,neutral
offered to,false,0,0,1,neutral
to drop,false,0,0,1,neutral
drop their,false,0,0,1,neutral
their investigation,false,0,0,1,neutral
investigation against,false,0,0,1,neutral
against dieter,false,0,0,1,neutral
who stepped,false,0,0,1,neutral
stepped down,false,0,0,1,neutral
down as,false,0,0,1,neutral
as management,false,0,0,1,neutral
management board,false,0,0,1,neutral
board chief,false,0,0,1,neutral
chief in,false,0,0,1,neutral
in july,false,0,0,1,neutral
if he,false,0,0,1,neutral
he agreed,false,0,0,1,neutral
agreed to,false,0,0,1,neutral
to pay,false,0,0,1,neutral
pay a,false,0,0,1,neutral
a fine,false,0,0,1,neutral
he is,false,0,0,0,neutral
is suspected,false,0,0,0,neutral
suspected of,false,0,0,0,neutral
of having,false,0,0,0,neutral
having steered,false,0,0,0,neutral
steered mannesmann,false,0,0,0,neutral
mannesmann contracts,false,0,0,0,neutral
contracts to,false,0,0,0,neutral
to a,false,0,0,0,neutral
a family,false,0,0,0,neutral
talks resume,false,0,0,0,neutral
resume in,false,0,0,0,neutral
in german,false,0,0,0,neutral
german retail,false,0,0,0,neutral
retail pay,false,0,0,0,neutral
german retail,true,0,0,0,neutral
retail workers,true,0,0,0,neutral
unions on,true,0,0,0,neutral
on tuesday,true,0,0,0,neutral
tuesday resumed,true,0,0,0,neutral
resumed regional,true,0,0,0,neutral
regional talks,true,0,0,0,neutral
talks with,true,0,0,0,neutral
with shopowners,true,0,0,0,neutral
shopowners aimed,true,0,0,0,neutral
aimed at,true,0,0,0,neutral
at agreeing,true,0,0,0,neutral
agreeing a,true,0,0,0,neutral
a wage,true,0,0,0,neutral
wage and,true,0,0,0,neutral
and work,true,0,0,0,neutral
work hours,true,0,0,0,neutral
hours deal,true,0,0,0,neutral
deal to,true,0,0,0,neutral
to cope,true,0,0,0,neutral
cope with,true,0,0,0,neutral
with the,true,0,0,0,neutral
the liberalisation,true,0,0,0,neutral
liberalisation of,true,0,0,0,neutral
of german,true,0,0,0,neutral
unions are,false,0,0,1,neutral
are pressing,false,0,0,1,neutral
pressing for,false,0,0,1,neutral
for broader,false,0,0,1,neutral
broader adoption,false,0,0,1,neutral
adoption of,false,0,0,1,neutral
of a,false,0,0,1,neutral
a regional,false,0,0,1,neutral
regional deal,false,0,0,1,neutral
deal struck,false,0,0,1,neutral
struck in,false,0,0,1,neutral
in rhineland,false,0,0,1,neutral
rhineland palatinate,false,0,0,1,neutral
palatinate which,false,0,0,1,neutral
which called,false,0,0,1,neutral
called for,false,0,0,1,neutral
for workers,false,0,0,1,neutral
workers to,false,0,0,1,neutral
to get,false,0,0,1,neutral
get a,false,0,0,1,neutral
percent wage,false,0,0,1,neutral
wage rise,false,0,0,1,neutral
rise plus,false,0,0,1,neutral
percent extra,false,0,0,1,neutral
extra time,false,0,0,1,neutral
time in,false,0,0,1,neutral
in lieu,false,0,0,1,neutral
lieu per,false,0,0,1,neutral
per hour,false,0,0,1,neutral
hour worked,false,0,0,1,neutral
worked after,false,0,0,1,neutral
p m,false,0,0,1,neutral
weekdays and,false,0,0,1,neutral
div registration,true,0,0,0,neutral
registration date,true,0,0,0,neutral
irish based,true,0,0,0,neutral
based food,true,0,0,0,neutral
food company,true,0,0,0,neutral
company kerry,true,0,0,0,neutral
kerry group,true,0,0,0,neutral
group plc,true,0,0,0,neutral
plc said,true,0,0,0,neutral
said that,true,0,0,0,neutral
that net,true,0,0,0,neutral
net debt,true,0,0,0,neutral
debt amounted,true,0,0,0,neutral
amounted to,true,0,0,0,neutral
million irish,true,0,0,0,neutral
irish pounds,true,0,0,0,neutral
pounds at,true,0,0,0,neutral
at june,true,0,0,0,neutral
and shareholders,true,0,0,0,neutral
shareholders funds,true,0,0,0,neutral
including deferred,true,0,0,0,neutral
deferred income,true,0,0,0,neutral
there will,true,0,0,1,neutral
will be,true,0,0,1,neutral
be a,true,0,0,1,neutral
a contact,true,0,0,1,neutral
contact this,true,0,0,1,neutral
this afternoon,true,0,0,1,neutral
afternoon between,true,0,0,1,neutral
between mr,true,0,0,1,neutral
mr rexrodt,true,0,0,1,neutral
rexrodt and,true,0,0,1,neutral
and mr,true,0,0,1,neutral
mr van,true,0,0,1,neutral
van miert,true,0,0,1,neutral
miert to,true,0,0,1,neutral
to see,true,0,0,1,neutral
see how,true,0,0,1,neutral
how to,true,0,0,1,neutral
to proceed,true,0,0,1,neutral
proceed with,true,0,0,1,neutral
with this,true,0,0,1,neutral
this affair,true,0,0,1,neutral
affair and,true,0,0,1,neutral
and how,true,0,0,1,neutral
how to,true,0,0,1,neutral
to calm,true,0,0,1,neutral
calm the,true,0,0,1,neutral
the proceedings,true,0,0,1,neutral
proceedings down,true,0,0,1,neutral
down a,true,0,0,1,neutral
a little,true,0,0,1,neutral
little bit,true,0,0,1,neutral
spokesman nikolaus,true,0,0,1,neutral
nikolaus van,true,0,0,1,neutral
van der,true,0,0,1,neutral
rexrodt and,false,0,0,0,neutral
and van,false,0,0,0,neutral
van miert,false,0,0,0,neutral
miert to,false,0,0,0,neutral
to talk,false,0,0,0,neutral
talk about,false,0,0,0,neutral
about vw,false,0,0,0,neutral
frankfurt dollar,false,0,0,1,neutral
dollar fix,false,0,0,1,neutral
the dollar,false,0,0,0,neutral
dollar was,false,0,0,0,neutral
was fixed,false,0,0,0,neutral
fixed at,false,0,0,0,neutral
marks in,false,0,0,0,neutral
in frankfurt,false,0,0,0,neutral
frankfurt on,false,0,0,0,neutral
on tuesday,false,0,0,0,neutral
there was,true,0,0,0,neutral
was no,true,0,0,0,neutral
no bundesbank,true,0,0,0,neutral
it said,false,0,0,0,neutral
said it,false,0,0,0,neutral
it was,false,0,0,0,neutral
was the,false,0,0,0,neutral
the first,false,0,0,0,neutral
first time,false,0,0,0,neutral
time that,false,0,0,0,neutral
that seizures,false,0,0,0,neutral
seizures of,false,0,0,0,neutral
of cd,false,0,0,0,neutral
cd pirates,false,0,0,0,neutral
pirates overtook,false,0,0,0,neutral
overtook seizures,false,0,0,0,neutral
seizures of,false,0,0,0,neutral
it said,false,0,0,0,neutral
said most,false,0,0,0,neutral
most of,false,0,0,0,neutral
of the,false,0,0,0,neutral
the illegal,false,0,0,0,neutral
illegal cds,false,0,0,0,neutral
cds seized,false,0,0,0,neutral
seized were,false,0,0,0,neutral
were bootleg,false,0,0,0,neutral
bootleg recordings,false,0,0,0,neutral
recordings and,false,0,0,0,neutral
and were,false,0,0,0,neutral
were seized,false,0,0,0,neutral
seized in,false,0,0,0,neutral
in two,false,0,0,0,neutral
two raids,false,0,0,0,neutral
raids in,false,0,0,0,neutral
it said,false,0,0,1,neutral
said many,false,0,0,1,neutral
many of,false,0,0,1,neutral
of the,false,0,0,1,neutral
the seized,false,0,0,1,neutral
seized bootlegs,false,0,0,1,neutral
bootlegs are,false,0,0,1,neutral
are entering,false,0,0,1,neutral
entering the,false,0,0,1,neutral
the country,false,0,0,1,neutral
country from,false,0,0,1,neutral
from abroad,false,0,0,1,neutral
abroad and,false,0,0,1,neutral
and are,false,0,0,1,neutral
are being,false,0,0,1,neutral
being intercepted,false,0,0,1,neutral
intercepted by,false,0,0,1,neutral
by federal,false,0,0,1,neutral
federal agencies,false,0,0,1,neutral
such as,false,0,0,1,neutral
clinton said,true,0,0,0,neutral
said ready,true,0,0,0,neutral
ready to,true,0,0,0,neutral
to announce,true,0,0,0,neutral
announce tobacco,true,0,0,0,neutral
inco finally,false,0,0,0,neutral
finally takes,false,0,0,0,neutral
takes control,false,0,0,0,neutral
control of,false,0,0,0,neutral
of diamond,false,0,0,0,neutral
diamond fields,false,0,0,0,neutral
nickel giant,false,0,1,0,neutral
giant inco,false,0,1,0,neutral
inco ltd,false,0,1,0,neutral
after besting,false,0,1,0,neutral
besting suitors,false,0,1,0,neutral
suitors and,false,0,1,0,neutral
and facing,false,0,1,0,neutral
facing down,false,0,1,0,neutral
down legal,false,0,1,0,neutral
legal challenges,false,0,1,0,neutral
said said,false,0,1,0,neutral
said on,false,0,1,0,neutral
on wednesday,false,0,1,0,neutral
wednesday that,false,0,1,0,neutral
that it,false,0,1,0,neutral
it has,false,0,1,0,neutral
has finally,false,0,1,0,neutral
finally closed,false,0,1,0,neutral
closed its,false,0,1,0,neutral
its c,false,0,1,0,neutral
takeover of,false,0,1,0,neutral
the closing,true,0,0,0,neutral
closing gives,true,0,0,0,neutral
gives inco,true,0,0,0,neutral
already one,true,0,0,0,neutral
one of,true,0,0,0,neutral
of the,true,0,0,0,neutral
the world,true,0,0,0,neutral
world s,true,0,0,0,neutral
s biggest,true,0,0,0,neutral
biggest nickel,true,0,0,0,neutral
nickel miners,true,0,0,0,neutral
a leading,true,0,0,0,neutral
leading role,true,0,0,0,neutral
role in,true,0,0,0,neutral
in the,true,0,0,0,neutral
the nickel,true,0,0,0,neutral
nickel market,true,0,0,0,neutral
market for,true,0,0,0,neutral
for years,true,0,0,0,neutral
years to,true,0,0,0,neutral
to come,true,0,0,0,neutral
come with,true,0,0,0,neutral
with the,true,0,0,0,neutral
the acquisition,true,0,0,0,neutral
acquisition of,true,0,0,0,neutral
of the,true,0,0,0,neutral
the massive,true,0,0,0,neutral
massive copper,true,0,0,0,neutral
copper cobalt,true,0,0,0,neutral
cobalt nickel,true,0,0,0,neutral
nickel deposit,true,0,0,0,neutral
deposit in,true,0,0,0,neutral
in remote,true,0,0,0,neutral
remote voisey,true,0,0,0,neutral
voisey s,true,0,0,0,neutral
s bay,true,0,0,0,neutral
diamond fields,false,0,1,2,neutral
fields shareholders,false,0,1,2,neutral
shareholders had,false,0,1,2,neutral
had the,false,0,1,2,neutral
the choice,false,0,1,2,neutral
choice to,false,0,1,2,neutral
to take,false,0,1,2,neutral
take common,false,0,1,2,neutral
common shares,false,0,1,2,neutral
shares in,false,0,1,2,neutral
in inco,false,0,1,2,neutral
cash up,false,0,1,2,neutral
up to,false,0,1,2,neutral
to a,false,0,1,2,neutral
a maximum,false,0,1,2,neutral
maximum of,false,0,1,2,neutral
of c,false,0,1,2,neutral
preferred shares,false,0,1,2,neutral
shares in,false,0,1,2,neutral
in inco,false,0,1,2,neutral
inco or,false,0,1,2,neutral
or a,false,0,1,2,neutral
a new,false,0,1,2,neutral
new class,false,0,1,2,neutral
class of,false,0,1,2,neutral
of vbn,false,0,1,2,neutral
vbn shares,false,0,1,2,neutral
shares to,false,0,1,2,neutral
to participate,false,0,1,2,neutral
participate directly,false,0,1,2,neutral
directly in,false,0,1,2,neutral
inco said,false,0,0,0,neutral
said wednesday,false,0,0,0,neutral
wednesday the,false,0,0,0,neutral
the full,false,0,0,0,neutral
full c,false,0,0,0,neutral
million was,false,0,0,0,neutral
the company,false,1,1,1,neutral
company also,false,1,1,1,neutral
also distributed,false,1,1,1,neutral
distributed a,false,1,1,1,neutral
a total,false,1,1,1,neutral
total of,false,1,1,1,neutral
million common,false,1,1,1,neutral
common shares,false,1,1,1,neutral
million inco,false,1,1,1,neutral
inco class,false,1,1,1,neutral
class vbn,false,1,1,1,neutral
vbn shares,false,1,1,1,neutral
shares and,false,1,1,1,neutral
million preferred,false,1,1,1,neutral
preferred shares,false,1,1,1,neutral
shares as,false,1,1,1,neutral
as part,false,1,1,1,neutral
prices accelerated,false,1,0,0,neutral
accelerated quickly,false,1,0,0,neutral
quickly for,false,1,0,0,neutral
for about,false,1,0,0,neutral
about five,false,1,0,0,neutral
five years,false,1,0,0,neutral
years but,false,1,0,0,neutral
but leveled,false,1,0,0,neutral
leveled off,false,1,0,0,neutral
off around,false,1,0,0,neutral
though the,false,1,0,0,neutral
the rarest,false,1,0,0,neutral
rarest boards,false,1,0,0,neutral
boards and,false,1,0,0,neutral
and ones,false,1,0,0,neutral
ones in,false,1,0,0,neutral
in mint,false,1,0,0,neutral
mint condition,false,1,0,0,neutral
collectible even,false,0,0,1,neutral
even if,false,0,0,1,neutral
if you,false,0,0,1,neutral
you can,false,0,0,1,neutral
can t,false,0,0,1,neutral
t ride,false,0,0,1,neutral
bonn has,true,0,0,2,neutral
has led,true,0,0,2,neutral
led efforts,true,0,0,2,neutral
efforts to,true,0,0,2,neutral
to ensure,true,0,0,2,neutral
ensure consumer,true,0,0,2,neutral
consumer protection,true,0,0,2,neutral
protection tops,true,0,0,2,neutral
tops the,true,0,0,2,neutral
the list,true,0,0,2,neutral
list of,true,0,0,2,neutral
of priorities,true,0,0,2,neutral
priorities in,true,0,0,2,neutral
in dealing,true,0,0,2,neutral
dealing with,true,0,0,2,neutral
with the,true,0,0,2,neutral
the mad,true,0,0,2,neutral
mad cow,true,0,0,2,neutral
cow crisis,true,0,0,2,neutral
which erupted,true,0,0,2,neutral
erupted in,true,0,0,2,neutral
in march,true,0,0,2,neutral
march when,true,0,0,2,neutral
when britain,true,0,0,2,neutral
britain acknowledged,true,0,0,2,neutral
acknowledged humans,true,0,0,2,neutral
humans could,true,0,0,2,neutral
could contract,true,0,0,2,neutral
contract a,true,0,0,2,neutral
a similar,true,0,0,2,neutral
similar illness,true,0,0,2,neutral
until this,false,0,2,3,neutral
this is,false,0,2,3,neutral
is cleared,false,0,2,3,neutral
cleared up,false,0,2,3,neutral
up by,false,0,2,3,neutral
by the,false,0,2,3,neutral
the european,false,0,2,3,neutral
european union,false,0,2,3,neutral
union s,false,0,2,3,neutral
s scientific,false,0,2,3,neutral
scientific panels,false,0,2,3,neutral
and we,false,0,2,3,neutral
we have,false,0,2,3,neutral
have asked,false,0,2,3,neutral
asked this,false,0,2,3,neutral
this to,false,0,2,3,neutral
to be,false,0,2,3,neutral
be done,false,0,2,3,neutral
done as,false,0,2,3,neutral
as quickly,false,0,2,3,neutral
quickly as,false,0,2,3,neutral
as possible,false,0,2,3,neutral
should if,false,0,2,3,neutral
if at,false,0,2,3,neutral
at all,false,0,2,3,neutral
all possible,false,0,2,3,neutral
possible give,false,0,2,3,neutral
give preference,false,0,2,3,neutral
preference to,false,0,2,3,neutral
to sheepmeat,false,0,2,3,neutral
sheepmeat from,false,0,2,3,neutral
from other,false,0,2,3,neutral
other countries,false,0,2,3,neutral
ministry official,false,0,2,3,neutral
the commodity,false,0,0,0,neutral
commodity research,false,0,0,0,neutral
research bureau,false,0,0,0,neutral
bureau s,false,0,0,0,neutral
s index,false,0,0,0,neutral
index of,false,0,0,0,neutral
futures contracts,false,0,0,0,neutral
contracts closed,false,0,0,0,neutral
closed down,false,0,0,0,neutral
crude oil,false,0,0,2,neutral
oil traders,false,0,0,2,neutral
traders at,false,0,0,2,neutral
at the,false,0,0,2,neutral
the new,false,0,0,2,neutral
new york,false,0,0,2,neutral
york mercantile,false,0,0,2,neutral
mercantile exchange,false,0,0,2,neutral
exchange have,false,0,0,2,neutral
have been,false,0,0,2,neutral
been hit,false,0,0,2,neutral
hit by,false,0,0,2,neutral
by a,false,0,0,2,neutral
a double,false,0,0,2,neutral
double dose,false,0,0,2,neutral
dose of,false,0,0,2,neutral
the dow,false,0,0,1,neutral
dow jones,false,0,0,1,neutral
jones industrial,false,0,0,1,neutral
industrial average,false,0,0,1,neutral
average closed,false,0,0,1,neutral
closed down,false,0,0,1,neutral
points at,false,0,0,1,neutral
after gaining,false,0,0,1,neutral
points from,false,0,0,1,neutral
from friday,false,0,0,1,neutral
who helped,false,0,0,2,neutral
helped the,false,0,0,2,neutral
the conservatives,false,0,0,2,neutral
conservatives win,false,0,0,2,neutral
win four,false,0,0,2,neutral
four general,false,0,0,2,neutral
general elections,false,0,0,2,neutral
elections in,false,0,0,2,neutral
in a,false,0,0,2,neutral
a row,false,0,0,2,neutral
is behind,false,0,0,2,neutral
behind a,false,0,0,2,neutral
a much,false,0,0,2,neutral
much vilified,false,0,0,2,neutral
vilified newspaper,false,0,0,2,neutral
newspaper campaign,false,0,0,2,neutral
campaign this,false,0,0,2,neutral
this month,false,0,0,2,neutral
month which,false,0,0,2,neutral
which depicts,false,0,0,2,neutral
depicts opposition,false,0,0,2,neutral
opposition labour,false,0,0,2,neutral
labour party,false,0,0,2,neutral
party leader,false,0,0,2,neutral
leader tony,false,0,0,2,neutral
tony blair,false,0,0,2,neutral
ad legend,false,0,0,0,neutral
legend maurice,false,0,0,0,neutral
maurice saatchi,false,0,0,0,neutral
saatchi made,false,0,0,0,neutral
continental airlines,false,0,0,0,neutral
airlines adds,false,0,0,0,neutral
adds e,false,0,0,0,neutral
e mail,false,0,0,0,neutral
continental airlines,false,0,1,1,neutral
airlines said,false,0,1,1,neutral
said wednesday,false,0,1,1,neutral
wednesday it,false,0,1,1,neutral
it has,false,0,1,1,neutral
has launched,false,0,1,1,neutral
launched a,false,0,1,1,neutral
a service,false,0,1,1,neutral
service on,false,0,1,1,neutral
on the,false,0,1,1,neutral
the internet,false,0,1,1,neutral
internet that,false,0,1,1,neutral
that will,false,0,1,1,neutral
will automatically,false,0,1,1,neutral
automatically send,false,0,1,1,neutral
send travelers,false,0,1,1,neutral
travelers information,false,0,1,1,neutral
information on,false,0,1,1,neutral
on fare,false,0,1,1,neutral
fare discounts,false,0,1,1,neutral
discounts and,false,0,1,1,neutral
and other,false,0,1,1,neutral
other promotions,false,0,1,1,neutral
continental said,false,0,0,1,neutral
said the,false,0,0,1,neutral
the new,false,0,0,1,neutral
new service,false,0,0,1,neutral
service will,false,0,0,1,neutral
will give,false,0,0,1,neutral
give subscribers,false,0,0,1,neutral
subscribers weekly,false,0,0,1,neutral
weekly updates,false,0,0,1,neutral
updates on,false,0,0,1,neutral
on the,false,0,0,1,neutral
it said,true,0,0,0,neutral
said it,true,0,0,0,neutral
it would,true,0,0,0,neutral
would not,true,0,0,0,neutral
not charge,true,0,0,0,neutral
charge a,true,0,0,0,neutral
a user,true,0,0,0,neutral
user fee,true,0,0,0,neutral
fee for,true,0,0,0,neutral
for the,true,0,0,0,neutral
the service,true,0,0,0,neutral
called continental,true,0,0,0,neutral
continental on,true,0,0,0,neutral
on line,true,0,0,0,neutral
continental said,false,0,0,0,neutral
said customers,false,0,0,0,neutral
customers can,false,0,0,0,neutral
can subscribe,false,0,0,0,neutral
subscribe to,false,0,0,0,neutral
to the,false,0,0,0,neutral
the service,false,0,0,0,neutral
service through,false,0,0,0,neutral
through the,false,0,0,0,neutral
the table,false,0,0,0,neutral
table of,false,0,0,0,neutral
of contents,false,0,0,0,neutral
contents at,false,0,0,0,neutral
at its,false,0,0,0,neutral
its world,false,0,0,0,neutral
world wide,false,0,0,0,neutral
wide web,false,0,0,0,neutral
web site,false,0,0,0,neutral
site at,false,0,0,0,neutral
at http,false,0,0,0,neutral
www flycontinental,false,0,0,0,neutral
flycontinental com,false,0,0,0,neutral
com or,false,0,0,0,neutral
or in,false,0,0,0,neutral
in the,false,0,0,0,neutral
the third,false,0,0,0,neutral
third quadrant,false,0,0,0,neutral
quadrant of,false,0,0,0,neutral
of its,false,0,0,0,neutral
its web,false,0,0,0,neutral
web site,false,0,0,0,neutral
the airline,false,0,0,0,neutral
airline recently,false,0,0,0,neutral
recently added,false,0,0,0,neutral
added its,false,0,0,0,neutral
its stock,false,0,0,0,neutral
stock quote,false,0,0,0,neutral
which is,false,0,0,0,neutral
is updated,false,0,0,0,neutral
updated every,false,0,0,0,neutral
every fifteen,false,0,0,0,neutral
fifteen minutes,false,0,0,0,neutral
to its,false,0,0,0,neutral
its web,false,0,0,0,neutral
web site,false,0,0,0,neutral
and plans,false,0,0,0,neutral
plans to,false,0,0,0,neutral
to add,false,0,0,0,neutral
add flight,false,0,0,0,neutral
flight and,false,0,0,0,neutral
and ticketing,false,0,0,0,neutral
ticketing information,false,0,0,0,neutral
the profits,false,0,0,1,neutral
profits beat,false,0,0,1,neutral
beat consensus,false,0,0,1,neutral
consensus estimates,false,0,0,1,neutral
estimates by,false,0,0,1,neutral
by two,false,0,0,1,neutral
two u,false,0,0,1,neutral
u s,false,0,0,1,neutral
cents a,false,0,0,1,neutral
a share,false,0,0,1,neutral
and made,false,0,0,1,neutral
made plain,false,0,0,1,neutral
plain that,false,0,0,1,neutral
that warnings,false,0,0,1,neutral
warnings about,false,0,0,1,neutral
about the,false,0,0,1,neutral
the company,false,0,0,1,neutral
company s,false,0,0,1,neutral
s first,false,0,0,1,neutral
first quarter,false,0,0,1,neutral
quarter earnings,false,0,0,1,neutral
earnings from,false,0,0,1,neutral
from two,false,0,0,1,neutral
two analysts,false,0,0,1,neutral
analysts last,false,0,0,1,neutral
last month,false,0,0,1,neutral
month were,false,0,0,1,neutral
were unjustified,false,0,0,1,neutral
it s,false,0,0,2,neutral
s a,false,0,0,2,neutral
a quarter,false,0,0,2,neutral
quarter that,false,0,0,2,neutral
that if,false,0,0,2,neutral
if you,false,0,0,2,neutral
you were,false,0,0,2,neutral
were a,false,0,0,2,neutral
a bear,false,0,0,2,neutral
bear on,false,0,0,2,neutral
on newbridge,false,0,0,2,neutral
you would,false,0,0,2,neutral
would have,false,0,0,2,neutral
have a,false,0,0,2,neutral
a very,false,0,0,2,neutral
very hard,false,0,0,2,neutral
hard time,false,0,0,2,neutral
time finding,false,0,0,2,neutral
finding anything,false,0,0,2,neutral
most active,false,0,0,1,neutral
active stocks,false,0,0,1,neutral
stocks in,false,0,0,1,neutral
in nasdaq,false,0,0,1,neutral
nyse closing,false,0,0,0,neutral
japan eyes,false,0,0,0,neutral
eyes big,false,0,0,0,neutral
big u,false,0,0,0,neutral
u s,false,0,0,0,neutral
deal with,false,0,0,0,neutral
with h,false,0,0,0,neutral
rocket system,true,0,0,1,neutral
system corp,true,0,0,1,neutral
a consortium,true,0,0,1,neutral
consortium of,true,0,0,1,neutral
japanese high,true,0,0,1,neutral
high tech,true,0,0,1,neutral
tech firms,true,0,0,1,neutral
announced last,true,0,0,1,neutral
last month,true,0,0,1,neutral
month it,true,0,0,1,neutral
it had,true,0,0,1,neutral
had reached,true,0,0,1,neutral
reached a,true,0,0,1,neutral
a basic,true,0,0,1,neutral
basic agreement,true,0,0,1,neutral
with hughes,true,0,0,1,neutral
hughes to,true,0,0,1,neutral
to launch,true,0,0,1,neutral
launch the,true,0,0,1,neutral
satellites using,true,0,0,1,neutral
using an,true,0,0,1,neutral
an advanced,true,0,0,1,neutral
advanced model,true,0,0,1,neutral
model of,true,0,0,1,neutral
gone is,false,1,0,0,neutral
is the,false,1,0,0,neutral
the language,false,1,0,0,neutral
language of,false,1,0,0,neutral
of the,false,1,0,0,neutral
the liberation,false,1,0,0,neutral
liberation struggle,false,1,0,0,neutral
with its,false,1,0,0,neutral
its talk,false,1,0,0,neutral
talk of,false,1,0,0,neutral
of redistribution,false,1,0,0,neutral
the anc,false,0,0,0,neutral
anc is,false,0,0,0,neutral
is singing,false,0,0,0,neutral
singing the,false,0,0,0,neutral
the benefits,false,0,0,0,neutral
benefits of,false,0,0,0,neutral
of budget,false,0,0,0,neutral
budget cuts,false,0,0,0,neutral
critics talk,false,0,0,0,neutral
talk of,false,0,0,0,neutral
of a,false,0,0,0,neutral
a sell,false,0,0,0,neutral
it also,false,0,0,0,neutral
also is,false,0,0,0,neutral
is being,false,0,0,0,neutral
being billed,false,0,0,0,neutral
billed as,false,0,0,0,neutral
as a,false,0,0,0,neutral
a regional,false,0,0,0,neutral
regional project,false,0,0,0,neutral
placing within,false,0,0,0,neutral
within easy,false,0,0,0,neutral
easy trucking,false,0,0,0,neutral
trucking distance,false,0,0,0,neutral
distance the,false,0,0,0,neutral
the pacific,false,0,0,0,neutral
pacific and,false,0,0,0,neutral
and atlantic,false,0,0,0,neutral
atlantic ports,false,0,0,0,neutral
ports that,false,0,0,0,neutral
that honduras,false,0,0,0,neutral
honduras and,false,0,0,0,neutral
and el,false,0,0,0,neutral
el salvador,false,0,0,0,neutral
thomas elder,false,0,1,1,neutral
elder of,false,0,1,1,neutral
of the,false,0,1,1,neutral
the new,false,0,1,1,neutral
new orleans,false,0,1,1,neutral
orleans based,false,0,1,1,neutral
based trans,false,0,1,1,neutral
trans world,false,0,1,1,neutral
world traders,false,0,1,1,neutral
traders consulting,false,0,1,1,neutral
consulting firm,false,0,1,1,neutral
proposes a,false,0,1,1,neutral
a continuous,false,0,1,1,neutral
continuous loop,false,0,1,1,neutral
loop rail,false,0,1,1,neutral
rail system,false,0,1,1,neutral
system between,false,0,1,1,neutral
between trujillo,false,0,1,1,neutral
trujillo on,false,0,1,1,neutral
on the,false,0,1,1,neutral
the caribbean,false,0,1,1,neutral
caribbean sea,false,0,1,1,neutral
sea and,false,0,1,1,neutral
and amapala,false,0,1,1,neutral
amapala on,false,0,1,1,neutral
on the,false,0,1,1,neutral
the pacific,false,0,1,1,neutral
pacific side,false,0,1,1,neutral
trains would,false,0,0,1,neutral
would be,false,0,0,1,neutral
be electrically,false,0,0,1,neutral
electrically powered,false,0,0,1,neutral
powered versions,false,0,0,1,neutral
versions of,false,0,0,1,neutral
of the,false,0,0,1,neutral
the french,false,0,0,1,neutral
french fast,false,0,0,1,neutral
fast train,false,0,0,1,neutral
train or,false,0,0,1,neutral
or japanese,false,0,0,1,neutral
japanese bullet,false,0,0,1,neutral
bullet train,false,0,0,1,neutral
train powered,false,0,0,1,neutral
powered by,false,0,0,1,neutral
by natural,false,0,0,1,neutral
natural gas,false,0,0,1,neutral
gas coming,false,0,0,1,neutral
coming from,false,0,0,1,neutral
from a,false,0,0,1,neutral
a gulf,false,0,0,1,neutral
brief look,false,0,0,0,neutral
look at,false,0,0,0,neutral
at competing,false,0,0,0,neutral
competing canal,false,0,0,0,neutral
a growing,false,0,0,0,neutral
growing list,false,0,0,0,neutral
list of,false,0,0,0,neutral
of countries,false,0,0,0,neutral
countries are,false,0,0,0,neutral
